album,track_title,lyric,year
reputation,Don't Blame Me,And toyin' with them older guys,2017
reputation,Don't Blame Me,Just playthings for me to use,2017
reputation,Don't Blame Me,Something happened for the first time,2017
reputation,Don't Blame Me,In the darkest little paradise,2017
reputation,Don't Blame Me,"Shakin', pacin', I just need you",2017
reputation,Don't Blame Me,"For you, I would cross the line",2017
reputation,Don't Blame Me,I would waste my time,2017
reputation,Don't Blame Me,I would lose my mind,2017
reputation,Don't Blame Me,"They say, ""She's gone too far this time""",2017
reputation,Don't Blame Me,"Don't blame me, your love made me crazy",2017
reputation,Don't Blame Me,"If it doesn't, you ain't doin' it right",2017
reputation,Don't Blame Me,"Lord, save me, my drug is my baby",2017
reputation,Don't Blame Me,I'll be usin' for the rest of my life,2017
reputation,Don't Blame Me,"Don't blame me, your love made me crazy",2017
reputation,Don't Blame Me,"If it doesn't, you ain't doin' it right",2017
reputation,Don't Blame Me,"Oh, Lord, save me, my drug is my baby",2017
reputation,Don't Blame Me,I'll be usin' for the rest of my life,2017
reputation,Don't Blame Me,My name is whatever you decide,2017
reputation,Don't Blame Me,And I'm just gonna call you mine,2017
reputation,Don't Blame Me,"I'm insane, but I'm your baby (your baby)",2017
reputation,Don't Blame Me,Echoes (echoes) of your name inside my mind,2017
reputation,Don't Blame Me,"Halo, hiding my obsession",2017
reputation,Don't Blame Me,"I once was poison ivy, but now I'm your daisy",2017
reputation,Don't Blame Me,"And baby, for you, I would fall from grace",2017
reputation,Don't Blame Me,Just to touch your face,2017
reputation,Don't Blame Me,If you walk away,2017
reputation,Don't Blame Me,I'd beg you on my knees to stay,2017
reputation,Don't Blame Me,"Don't blame me, your love made me crazy",2017
reputation,Don't Blame Me,"If it doesn't, you ain't doin' it right",2017
reputation,Don't Blame Me,"Lord, save me, my drug is my baby",2017
reputation,Don't Blame Me,I'll be usin' for the rest of my life,2017
reputation,Don't Blame Me,"Don't blame me, your love made me crazy",2017
reputation,Don't Blame Me,"If it doesn't, you ain't doin' it right",2017
reputation,Don't Blame Me,"Oh, Lord, save me, my drug is my baby",2017
reputation,Don't Blame Me,I'll be usin' for the rest of my life,2017
reputation,Don't Blame Me,"I get so high, oh!",2017
reputation,Don't Blame Me,"Every time you're, every time you're lovin' me",2017
reputation,Don't Blame Me,You're lovin' me,2017
reputation,Don't Blame Me,"Trip of my life, oh!",2017
reputation,Don't Blame Me,"Every time you're, every time you're touchin' me",2017
reputation,Don't Blame Me,You're touchin' me,2017
reputation,Don't Blame Me,"Every time you're, every time you're lovin' me",2017
reputation,Don't Blame Me,"Oh, Lord, save me",2017
reputation,Don't Blame Me,My drug is my baby,2017
reputation,Don't Blame Me,I'll be usin' for the rest of my life,2017
reputation,Don't Blame Me,"Usin' for the rest of my life, oh!",2017
reputation,Don't Blame Me,"Don't blame me, your love made me crazy",2017
reputation,Don't Blame Me,"If it doesn't, you ain't doin' it right (doin' it right, no!)",2017
reputation,Don't Blame Me,"Lord, save me, my drug is my baby",2017
reputation,Don't Blame Me,"I'll be usin' for the rest of my life, oh",2017
reputation,Don't Blame Me,"Don't blame me, your love made me crazy",2017
reputation,Don't Blame Me,"If it doesn't, you ain't doin' it right (you ain't doin' it...)",2017
reputation,Don't Blame Me,"Oh, Lord, save me, my drug is my baby",2017
reputation,Don't Blame Me,"I'll be usin' for the rest of my life (I'll be usin', I'll be usin')",2017
reputation,Don't Blame Me,"I get so high, oh!",2017
reputation,Don't Blame Me,"Every time you're, every time you're lovin' me",2017
reputation,Don't Blame Me,You're lovin' me,2017
